1080,1700000,16
1080,0,14
1080,0,13
1080,1400000,15
1100,1400000,16
1100,1700000,15
1102,1700000,16
1102,0,14
1102,0,13
1102,1400000,15
1122,1400000,16
1122,1700000,15
1124,1700000,16
1124,0,14
1124,0,13
1124,1400000,15
1144,1400000,16
1144,1700000,15
1146,1700000,16
1146,0,14
1146,0,13
1146,1400000,15
1166,1400000,16
1166,1700000,15
1168,1700000,16
1168,0,14
1168,0,13
1168,1400000,15
1189,1400000,16
1189,1700000,15
1191,1700000,16
1191,0,14
1191,0,13
1191,1400000,15
1211,1400000,16
1211,1700000,15
1213,1700000,16
1213,0,14
1213,0,13
1213,1400000,15
1233,1400000,16
1233,1700000,15
1235,1700000,16
1235,0,14
1235,0,13
1235,1400000,15
1255,1400000,16
1255,1700000,15
1257,1700000,16
1257,0,14
1257,0,13
1257,1400000,15
1277,1400000,16
1277,1700000,15
1279,1700000,16
1279,0,14
1279,0,13
1279,1400000,15
1299,1400000,16
1299,1700000,15
1301,1700000,16
1301,0,14
1301,0,13
1301,1400000,15
1321,1400000,16
1321,1700000,15
1323,1700000,16
1323,0,14
1323,0,13
1323,1400000,15
1343,1400000,16
1343,1700000,15
1345,1700000,16
1345,0,14
1345,0,13
1345,1400000,15
1365,1400000,16
1365,1700000,15
1367,1700000,16
1367,0,14
1367,0,13
1367,1400000,15
1387,1400000,16
1387,1700000,15
1389,1700000,16
1389,0,14
1389,0,13
1389,1400000,15
1409,1400000,16
1409,1700000,15
1411,1700000,16
1411,0,14
1411,0,13
1411,1400000,15
1431,1400000,16
1431,1700000,15
1433,1700000,16
1433,0,14
1433,0,13
1433,1400000,15
1453,1400000,16
1453,1700000,15
1455,1700000,16
1455,0,14
1455,0,13
1455,1400000,15
1475,1400000,16
1475,1700000,15
1477,1700000,16
1477,0,14
1477,0,13
1477,1400000,15
1497,1400000,16
1497,1700000,15
1499,1700000,16
1499,0,14
1499,0,13
1499,1400000,15
1519,1400000,16
1519,1700000,15
1521,1700000,16
1521,0,14
1521,0,13
1521,1400000,15
1541,1400000,16
1541,1700000,15
1543,1700000,16
1543,0,14
1543,0,13
1543,1400000,15
1563,1400000,16
1563,1700000,15
1565,1700000,16
1565,0,14
1565,0,13
1565,1400000,15
1585,1400000,16
1585,1700000,15
1587,1700000,16
1587,0,14
1587,0,13
1587,1400000,15
1607,1400000,16
1607,1700000,15
1609,1700000,16
1609,0,14
1609,0,13
1609,1400000,15
1630,1400000,16
1630,1700000,15
1632,1700000,16
1632,0,14
1632,0,13
1632,1400000,15
1652,1400000,16
1652,1700000,15
1654,1700000,16
1654,0,14
1654,0,13
1654,1400000,15
1674,1400000,16
1674,1700000,15
1676,1700000,16
1676,0,14
1676,0,13
1676,1400000,15
1696,1400000,16
1696,1700000,15
1698,1700000,16
1698,0,14
1698,0,13
1698,1400000,15
1718,1400000,16
1718,1700000,15
1720,1700000,16
1720,0,14
1720,0,13
1720,1400000,15
1740,1400000,16
1740,1700000,15
1742,1700000,16
1742,0,14
1742,0,13
1742,1400000,15
1762,1400000,16
1762,1700000,15
1764,1700000,16
1764,0,14
1764,0,13
1764,1400000,15
1784,1400000,16
1784,1700000,15
1786,1700000,16
1786,0,14
1786,0,13
1786,1400000,15
1806,1400000,16
1806,1700000,15
1808,1700000,16
1808,0,14
1808,0,13
1808,1400000,15
1828,1400000,16
1828,1700000,15
1830,1700000,16
1830,0,14
1830,0,13
1830,1400000,15
1850,1400000,16
1850,1700000,15
1852,1700000,16
1852,0,14
1852,0,13
1852,1400000,15
1872,1400000,16
1872,1700000,15
1874,1700000,16
1874,0,14
1874,0,13
1874,1400000,15
1894,1400000,16
1894,1700000,15
1896,1700000,16
1896,0,14
1896,0,13
1896,1400000,15
1916,1400000,16
1916,1700000,15
1918,1700000,16
1918,0,14
1918,0,13
1918,1400000,15
1938,1400000,16
1938,1700000,15
1940,1700000,16
1940,0,14
1940,0,13
1940,1400000,15
1960,1400000,16
1960,1700000,15
1962,1700000,16
1962,0,14
1962,0,13
1962,1400000,15
1982,1400000,16
1982,1700000,15
1984,1700000,16
1984,0,14
1984,0,13
1984,1400000,15
2004,1400000,16
2004,1700000,15
2006,1700000,16
2006,0,14
2006,0,13
2006,1400000,15
2026,1400000,16
2026,1700000,15
2028,1700000,16
2028,0,14
2028,0,13
2028,1400000,15
2048,1400000,16
2048,1700000,15
2050,1700000,16
2050,0,14
2050,0,13
2050,1400000,15
2070,1400000,16
2070,1700000,15
2072,1700000,16
2072,0,14
2072,0,13
2072,1400000,15
2092,1400000,16
2092,1700000,15
2094,1700000,16
2094,0,14
2094,0,13
2094,1400000,15
2114,1400000,16
2114,1700000,15
2116,1700000,16
2116,0,14
2116,0,13
2116,1400000,15
2136,1400000,16
2136,1700000,15
2138,1700000,16
2138,0,14
2138,0,13
2138,1400000,15
2159,1400000,16
2159,1700000,15
2161,1700000,16
2161,0,14
2161,0,13
2161,1400000,15
2181,1400000,16
2181,1700000,15
2183,1700000,16
2183,0,14
2183,0,13
2183,1400000,15
2203,1400000,16
2203,1700000,15
2205,1700000,16
2205,0,14
2205,0,13
2205,1400000,15
2225,1400000,16
2225,1700000,15
2227,1700000,16
2227,0,14
2227,0,13
2227,1400000,15
2247,1400000,16
2247,1700000,15
2249,1700000,16
2249,0,14
2249,0,13
2249,1400000,15
2269,1400000,16
2269,1700000,15
2271,1700000,16
2271,0,14
2271,0,13
2271,1400000,15
2291,1400000,16
2291,1700000,15
2293,1700000,16
2293,0,14
2293,0,13
2293,1400000,15
2313,1400000,16
2313,1700000,15
2315,1700000,16
2315,0,14
2315,0,13
2315,1400000,15
2335,1400000,16
2335,1700000,15
2337,1700000,16
2337,0,14
2337,0,13
2337,1400000,15
2357,1400000,16
2357,1700000,15
2359,1700000,16
2359,0,14
2359,0,13
2359,1400000,15
2379,1400000,16
2379,1700000,15
2381,1700000,16
2381,0,14
2381,0,13
2381,1400000,15
2401,1400000,16
2401,1700000,15
2403,1700000,16
2403,0,14
2403,0,13
2403,1400000,15
2423,1400000,16
2423,1700000,15
2425,1700000,16
2425,0,14
2425,0,13
2425,1400000,15
2445,1400000,16
2445,1700000,15
2447,1700000,16
2447,0,14
2447,0,13
2447,1400000,15
2467,1400000,16
2467,1700000,15
2469,1700000,16
2469,0,14
2469,0,13
2469,1400000,15
2489,1400000,16
2489,1700000,15
2491,1700000,16
2491,0,14
2491,0,13
2491,1400000,15
2511,1400000,16
2511,1700000,15
2513,1700000,16
2513,0,14
2513,0,13
2513,1400000,15
2533,1400000,16
2533,1700000,15
2535,1700000,16
2535,0,14
2535,0,13
2535,1400000,15
2555,1400000,16
2555,1700000,15
2557,1700000,16
2557,0,14
2557,0,13
2557,1400000,15
2577,1400000,16
2577,1700000,15
2579,1700000,16
2579,0,14
2579,0,13
2579,1400000,15
2599,1400000,16
2599,1700000,15
2601,1700000,16
2601,0,14
2601,0,13
2602,1400000,15
2622,1400000,16
2622,1700000,15
2624,1700000,16
2624,0,14
2624,0,13
2624,1400000,15
2644,1400000,16
2644,1700000,15
2646,1700000,16
2646,0,14
2646,0,13
2646,1400000,15
2666,1400000,16
2666,1700000,15
2668,1700000,16
2668,0,14
2668,0,13
2668,1400000,15
2688,1400000,16
2688,1700000,15
2690,1700000,16
2690,0,14
2690,0,13
2690,1400000,15
2710,1400000,16
2710,1700000,15
2712,1700000,16
2712,0,14
2712,0,13
2712,1400000,15
2732,1400000,16
2732,1700000,15
2734,1700000,16
2734,0,14
2734,0,13
2734,1400000,15
2754,1400000,16
2754,1700000,15
2756,1700000,16
2756,0,14
2756,0,13
2756,1400000,15
2776,1400000,16
2776,1700000,15
2778,1700000,16
2778,0,14
2778,0,13
2778,1400000,15
2798,1400000,16
2798,1700000,15
2800,1700000,16
2800,0,14
2800,0,13
2800,1400000,15
2820,1400000,16
2820,1700000,15
2822,1700000,16
2822,0,14
2822,0,13
2822,1400000,15
2842,1400000,16
2842,1700000,15
2844,1700000,16
2844,0,14
2844,0,13
2844,1400000,15
2864,1400000,16
2864,1700000,15
2866,1700000,16
2866,0,14
2866,0,13
2866,1400000,15
2886,1400000,16
2886,1700000,15
2888,1700000,16
2888,0,14
2888,0,13
2888,1400000,15
2908,1400000,16
2908,1700000,15
2910,1700000,16
2910,0,14
2910,0,13
2910,1400000,15
2930,1400000,16
2930,1700000,15
2932,1700000,16
2932,0,14
2932,0,13
2932,1400000,15
2952,1400000,16
2952,1700000,15
2954,1700000,16
2954,0,14
2954,0,13
2954,1400000,15
2974,1400000,16
2974,1700000,15
2976,1700000,16
2976,0,14
2976,0,13
2976,1400000,15
2996,1400000,16
2996,1700000,15
2998,1700000,16
2998,0,14
2998,0,13
2998,1400000,15
3018,1400000,16
3018,1700000,15
3020,1700000,16
3020,0,14
3020,0,13
3020,1400000,15
3040,1400000,16
3040,1700000,15
3042,1700000,16
3042,0,14
3042,0,13
3042,1400000,15
3062,1400000,16
3062,1700000,15
3064,1700000,16
3064,0,14
3064,0,13
3064,1400000,15
3084,1400000,16
3084,1700000,15
3086,1700000,16
3086,0,14
3086,0,13
3086,1400000,15
3106,1400000,16
3106,1700000,15
3108,1700000,16
3108,0,14
3108,0,13
3108,1400000,15
3129,1400000,16
3129,1700000,15
3130,1700000,16
3130,0,14
3130,0,13
3130,1400000,15
3151,1400000,16
3151,1700000,15
3152,1700000,16
3152,0,14
3152,0,13
3152,1400000,15
3173,1400000,16
3173,1700000,15
3174,1700000,16
3175,0,14
3175,0,13
3175,1400000,15
3195,1400000,16
3195,1700000,15
3197,1700000,16
3197,0,14
3197,0,13
3197,1400000,15
3217,1400000,16
3217,1700000,15
3219,1700000,16
3219,0,14
3219,0,13
3219,1400000,15
3239,1400000,16
3239,1700000,15
3241,1700000,16
3241,0,14
3241,0,13
3241,1400000,15
3261,1400000,16
3261,1700000,15
3263,1700000,16
3263,0,14
3263,0,13
3263,1400000,15
3283,1400000,16
3283,1700000,15
3285,1700000,16
3285,0,14
3285,0,13
3285,1400000,15
3305,1400000,16
3305,1700000,15
3307,1700000,16
3307,0,14
3307,0,13
3307,1400000,15
3327,1400000,16
3327,1700000,15
3329,1700000,16
3329,0,14
3329,0,13
3329,1400000,15
3349,1400000,16
3349,1700000,15
3351,1700000,16
3351,0,14
3351,0,13
3351,1400000,15
3371,1400000,16
3371,1700000,15
3373,1700000,16
3373,0,14
3373,0,13
3373,1400000,15
3393,1400000,16
3393,1700000,15
3395,1700000,16
3395,0,14
3395,0,13
3395,1400000,15
3415,1400000,16
3415,1700000,15
3417,1700000,16
3417,0,14
3417,0,13
3417,1400000,15
3437,1400000,16
3437,1700000,15
3439,1700000,16
3439,0,14
3439,0,13
3439,1400000,15
3459,1400000,16
3459,1700000,15
3461,1700000,16
3461,0,14
3461,0,13
3461,1400000,15
3481,1400000,16
3481,1700000,15
3483,1700000,16
3483,0,14
3483,0,13
3483,1400000,15
3503,1400000,16
3503,1700000,15
3505,1700000,16
3505,0,14
3505,0,13
3505,1400000,15
3525,1400000,16
3525,1700000,15
3527,1700000,16
3527,0,14
3527,0,13
3527,1400000,15
3547,1400000,16
3548,1700000,15
3549,1700000,16
3549,0,14
3549,0,13
3549,1400000,15
3570,1400000,16
3570,1700000,15
3571,1700000,16
3571,0,14
3571,0,13
3571,1400000,15
3592,1400000,16
3592,1700000,15
3593,1700000,16
3593,0,14
3593,0,13
3593,1400000,15
3614,1400000,16
3614,1700000,15
3616,1700000,16
3616,0,14
3616,0,13
3616,1400000,15
3636,1400000,16
3636,1700000,15
3638,1700000,16
3638,0,14
3638,0,13
3638,1400000,15
3658,1400000,16
3658,1700000,15
3660,1700000,16
3660,0,14
3660,0,13
3660,1400000,15
3680,1400000,16
3680,1700000,15
3682,1700000,16
3682,0,14
3682,0,13
3682,1400000,15
3702,1400000,16
3702,1700000,15
3704,1700000,16
3704,0,14
3704,0,13
3704,1400000,15
3724,1400000,16
3724,1700000,15
3726,1700000,16
3726,0,14
3726,0,13
3726,1400000,15
3746,1400000,16
3746,1700000,15
3748,1700000,16
3748,0,14
3748,0,13
3748,1400000,15
3768,1400000,16
3768,1700000,15
3770,1700000,16
3770,0,14
3770,0,13
3770,1400000,15
3790,1400000,16
3790,1700000,15
3792,1700000,16
3792,0,14
3792,0,13
3792,1400000,15
3812,1400000,16
3812,1700000,15
3814,1700000,16
3814,0,14
3814,0,13
3814,1400000,15
3834,1400000,16
3834,1700000,15
3836,1700000,16
3836,0,14
3836,0,13
3836,1400000,15
3856,1400000,16
3856,1700000,15
3858,1700000,16
3858,0,14
3858,0,13
3858,1400000,15
3878,1400000,16
3878,1700000,15
3880,1700000,16
3880,0,14
3880,0,13
3880,1400000,15
3900,1400000,16
3900,1700000,15
3902,1700000,16
3902,0,14
3902,0,13
3902,1400000,15
3922,1400000,16
3922,1700000,15
3924,1700000,16
3924,0,14
3924,0,13
3924,1400000,15
3944,1400000,16
3944,1700000,15
3946,1700000,16
3946,0,14
3946,0,13
3946,1400000,15
3966,1400000,16
3966,1700000,15
3968,1700000,16
3968,0,14
3968,0,13
3968,1400000,15
3988,1400000,16
3988,1700000,15
3990,1700000,16
3990,0,14
3990,0,13
3990,1400000,15
4010,1400000,16
4010,1700000,15
4012,1700000,16
4012,0,14
4012,0,13
4012,1400000,15
4032,1400000,16
4032,1700000,15
4034,1700000,16
4034,0,14
4034,0,13
4034,1400000,15
4054,1400000,16
4055,1700000,15
4056,1700000,16
4056,0,14
4056,0,13
4056,1400000,15
4077,1400000,16
4077,1700000,15
4078,1700000,16
4078,0,14
4078,0,13
4078,1400000,15
4099,1400000,16
4099,1700000,15
4101,1700000,16
4101,0,14
4101,0,13
4101,1400000,15
4121,1400000,16
4121,1700000,15
4123,1700000,16
4123,0,14
4123,0,13
4123,1400000,15
4143,1400000,16
4143,1700000,15
4145,1700000,16
4145,0,14
4145,0,13
4145,1400000,15
4165,1400000,16
4165,1700000,15
4167,1700000,16
4167,0,14
4167,0,13
4167,1400000,15
4187,1400000,16
4187,1700000,15
4189,1700000,16
4189,0,14
4189,0,13
4189,1400000,15
4209,1400000,16
4209,1700000,15
4211,1700000,16
4211,0,14
4211,0,13
4211,1400000,15
4231,1400000,16
4231,1700000,15
4233,1700000,16
4233,0,14
4233,0,13
4233,1400000,15
4253,1400000,16
4253,1700000,15
4255,1700000,16
4255,0,14
4255,0,13
4255,1400000,15
4275,1400000,16
4275,1700000,15
4277,1700000,16
4277,0,14
4277,0,13
4277,1400000,15
4297,1400000,16
4297,1700000,15
4299,1700000,16
4299,0,14
4299,0,13
4299,1400000,15
4319,1400000,16
4319,1700000,15
4321,1700000,16
4321,0,14
4321,0,13
4321,1400000,15
4341,1400000,16
4341,1700000,15
4343,1700000,16
4343,0,14
4343,0,13
4343,1400000,15
4363,1400000,16
4363,1700000,15
4365,1700000,16
4365,0,14
4365,0,13
4365,1400000,15
4385,1400000,16
4385,1700000,15
4387,1700000,16
4387,0,14
4387,0,13
4387,1400000,15
4407,1400000,16
4407,1700000,15
4409,1700000,16
4409,0,14
4409,0,13
4409,1400000,15
4429,1400000,16
4429,1700000,15
4431,1700000,16
4431,0,14
4431,0,13
4431,1400000,15
4451,1400000,16
4451,1700000,15
4453,1700000,16
4453,0,14
4453,0,13
4453,1400000,15
4473,1400000,16
4473,1700000,15
4475,1700000,16
4475,0,14
4475,0,13
4475,1400000,15
4495,1400000,16
4495,1700000,15
4497,1700000,16
4497,0,14
4497,0,13
4497,1400000,15
4517,1400000,16
4517,1700000,15
4519,1700000,16
4519,0,14
4519,0,13
4519,1400000,15
4539,1400000,16
4539,1700000,15
4541,1700000,16
4541,0,14
4541,0,13
4541,1400000,15
4561,1400000,16
4561,1700000,15
4563,1700000,16
4563,0,14
4563,0,13
4563,1400000,15
4583,1400000,16
4583,1700000,15
4585,1700000,16
4585,0,14
4585,0,13
4585,1400000,15
4605,1400000,16
4605,1700000,15
4607,1700000,16
4607,0,14
4607,0,13
4607,1400000,15
4628,1400000,16
4628,1700000,15
4630,1700000,16
4630,0,14
4630,0,13
4630,1400000,15
4650,1400000,16
4650,1700000,15
4652,1700000,16
4652,0,14
4652,0,13
4652,1400000,15
4672,1400000,16
4672,1700000,15
4674,1700000,16
4674,0,14
4674,0,13
4674,1400000,15
4694,1400000,16
4694,1700000,15
4696,1700000,16
4696,0,14
4696,0,13
4696,1400000,15
4716,1400000,16
4716,1700000,15
4718,1700000,16
4718,0,14
4718,0,13
4718,1400000,15
4738,1400000,16
4738,1700000,15
4740,1700000,16
4740,0,14
4740,0,13
4740,1400000,15
4760,1400000,16
4760,1700000,15
4762,1700000,16
4762,0,14
4762,0,13
4762,1400000,15
4782,1400000,16
4782,1700000,15
4784,1700000,16
4784,0,14
4784,0,13
4784,1400000,15
4804,1400000,16
4804,1700000,15
4806,1700000,16
4806,0,14
4806,0,13
4806,1400000,15
4826,1400000,16
4826,1700000,15
4828,1700000,16
4828,0,14
4828,0,13
4828,1400000,15
4848,1400000,16
4848,1700000,15
4850,1700000,16
4850,0,14
4850,0,13
4850,1400000,15
4870,1400000,16
4870,1700000,15
4872,1700000,16
4872,0,14
4872,0,13
4872,1400000,15
4892,1400000,16
4892,1700000,15
4894,1700000,16
4894,0,14
4894,0,13
4894,1400000,15
4914,1400000,16
4914,1700000,15
4916,1700000,16
4916,0,14
4916,0,13
4916,1400000,15
4936,1400000,16
4936,1700000,15
4938,1700000,16
4938,0,14
4938,0,13
4938,1400000,15
4958,1400000,16
4958,1700000,15
4960,1700000,16
4960,0,14
4960,0,13
4960,1400000,15
4980,1400000,16
4980,1700000,15
4982,1700000,16
4982,0,14
4982,0,13
4982,1400000,15
5002,1400000,16
5002,1700000,15
5004,1700000,16
5004,0,14
5004,0,13
5004,1400000,15
5024,1400000,16
5024,1700000,15
5026,1700000,16
5026,0,14
5026,0,13
5026,1400000,15
5046,1400000,16
5046,1700000,15
5048,1700000,16
5048,0,14
5048,0,13
5048,1400000,15
5068,1400000,16
5068,1700000,15
5070,1700000,16
5070,0,14
5070,0,13
5070,1400000,15
5090,1400000,16
5090,1700000,15
5092,1700000,16
5092,0,14
5092,0,13
5092,1400000,15
5112,1400000,16
5112,1700000,15
5114,1700000,16
5114,0,14
5114,0,13
5114,1400000,15
5134,1400000,16
5134,1700000,15
5136,1700000,16
5136,0,14
5136,0,13
5136,1400000,15
5157,1400000,16
5157,1700000,15
5158,1700000,16
5158,0,14
5158,0,13
5159,1400000,15
5178,1400000,16
5179,1700000,15
5181,1700000,16
5181,0,14
5181,0,13
5181,1400000,15
5201,1400000,16
5201,1700000,15
5203,1700000,16
5203,0,14
5203,0,13
5203,1400000,15
5223,1400000,16
5223,1700000,15
5225,1700000,16
5225,0,14
5225,0,13
5225,1400000,15
5245,1400000,16
5245,1700000,15
5247,1700000,16
5247,0,14
5247,0,13
5247,1400000,15
5267,1400000,16
5267,1700000,15
5269,1700000,16
5269,0,14
5269,0,13
5269,1400000,15
5289,1400000,16
5289,1700000,15
5291,1700000,16
5291,0,14
5291,0,13
5291,1400000,15
5311,1400000,16
5311,1700000,15
5313,1700000,16
5313,0,14
5313,0,13
5313,1400000,15
5333,1400000,16
5333,1700000,15
5335,1700000,16
5335,0,14
5335,0,13
5335,1400000,15
5355,1400000,16
5355,1700000,15
5357,1700000,16
5357,0,14
5357,0,13
5357,1400000,15
5377,1400000,16
5377,1700000,15
5379,1700000,16
5379,0,14
5379,0,13
5379,1400000,15
5399,1400000,16
5399,1700000,15
5401,1700000,16
5401,0,14
5401,0,13
5401,1400000,15
5421,1400000,16
5421,1700000,15
5423,1700000,16
5423,0,14
5423,0,13
5423,1400000,15
5443,1400000,16
5443,1700000,15
5445,1700000,16
5445,0,14
5445,0,13
5445,1400000,15
5465,1400000,16
5465,1700000,15
5467,1700000,16
5467,0,14
5467,0,13
5467,1400000,15
5487,1400000,16
5487,1700000,15
5489,1700000,16
5489,0,14
5489,0,13
5489,1400000,15
5509,1400000,16
5509,1700000,15
5511,1700000,16
5511,0,14
5511,0,13
5511,1400000,15
5531,1400000,16
5531,1700000,15
5533,1700000,16
5533,0,14
5533,0,13
5533,1400000,15
5553,1400000,16
5553,1700000,15
5555,1700000,16
5555,0,14
5555,0,13
5555,1400000,15
5575,1400000,16
5575,1700000,15
5577,1700000,16
5577,0,14
5577,0,13
5577,1400000,15
5597,1400000,16
5597,1700000,15
5599,1700000,16
5599,0,14
5599,0,13
5599,1400000,15
5619,1400000,16
5619,1700000,15
5621,1700000,16
5621,0,14
5621,0,13
5621,1400000,15
5641,1400000,16
5641,1700000,15
5643,1700000,16
5643,0,14
5643,0,13
5643,1400000,15
5663,1400000,16
5663,1700000,15
5665,1700000,16
5665,0,14
5665,0,13
5665,1400000,15
5685,1400000,16
5686,1700000,15
5687,1700000,16
5687,0,14
5687,0,13
5687,1400000,15
5708,1400000,16
5708,1700000,15
5709,1700000,16
5709,0,14
5709,0,13
5709,1400000,15
5729,1400000,16
5730,1700000,15
5732,1700000,16
5732,0,14
5732,0,13
5732,1400000,15
5752,1400000,16
5752,1700000,15
5754,1700000,16
5754,0,14
5754,0,13
5754,1400000,15
5774,1400000,16
5774,1700000,15
5776,1700000,16
5776,0,14
5776,0,13
5776,1400000,15
5796,1400000,16
5796,1700000,15
5798,1700000,16
5798,0,14
5798,0,13
5798,1400000,15
5818,1400000,16
5818,1700000,15
5820,1700000,16
5820,0,14
5820,0,13
5820,1400000,15
5840,1400000,16
5840,1700000,15
5842,1700000,16
5842,0,14
5842,0,13
5842,1400000,15
5862,1400000,16
5862,1700000,15
5864,1700000,16
5864,0,14
5864,0,13
5864,1400000,15
5884,1400000,16
5884,1700000,15
5886,1700000,16
5886,0,14
5886,0,13
5886,1400000,15
5906,1400000,16
5906,1700000,15
5908,1700000,16
5908,0,14
5908,0,13
5908,1400000,15
5928,1400000,16
5928,1700000,15
5930,1700000,16
5930,0,14
5930,0,13
5930,1400000,15
5950,1400000,16
5950,1700000,15
5952,1700000,16
5952,0,14
5952,0,13
5952,1400000,15
5972,1400000,16
5972,1700000,15
5974,1700000,16
5974,0,14
5974,0,13
5974,1400000,15
5994,1400000,16
5994,1700000,15
5996,1700000,16
5996,0,14
5996,0,13
5996,1400000,15
6016,1400000,16
6016,1700000,15
6018,1700000,16
6018,0,14
6018,0,13
6018,1400000,15
6038,1400000,16
6038,1700000,15
6040,1700000,16
6040,0,14
6040,0,13
6040,1400000,15
6060,1400000,16
6060,1700000,15
6062,1700000,16
6062,0,14
6062,0,13
6062,1400000,15
6082,1400000,16
6082,1700000,15
6084,1700000,16
6084,0,14
6084,0,13
6084,1400000,15
6104,1400000,16
6104,1700000,15
6106,1700000,16
6106,0,14
6106,0,13
6106,1400000,15
6126,1400000,16
6126,1700000,15
6128,1700000,16
6128,0,14
6128,0,13
6128,1400000,15
6148,1400000,16
6148,1700000,15
6150,1700000,16
6150,0,14
6150,0,13
6150,1400000,15
6170,1400000,16
6170,1700000,15
6172,1700000,16
6172,0,14
6172,0,13
6172,1400000,15
6192,1400000,16
6192,1700000,15
6194,1700000,16
6194,0,14
6194,0,13
6194,1400000,15
6214,1400000,16
6214,1700000,15
6217,1700000,16
6217,0,14
6217,0,13
6217,1400000,15
6237,1400000,16
6237,1700000,15
6239,1700000,16
6239,0,14
6239,0,13
6239,1400000,15
6259,1400000,16
6259,1700000,15
6261,1700000,16
6261,0,14
6261,0,13
6261,1400000,15
6281,1400000,16
6281,1700000,15
6283,1700000,16
6283,0,14
