6,46,46,46,46
207,46,46,46,46
403,47,47,47,47
603,47,47,47,47
810,47,47,47,47
1005,47,47,47,47
1205,47,47,47,47
1415,47,47,47,47
1610,47,47,47,47
1807,47,47,47,47
2007,47,47,47,47
2202,47,47,47,47
2407,47,47,47,47
2607,47,47,47,47
2813,47,47,47,47
3004,47,47,47,47
3209,47,47,47,47
3404,47,47,47,47
3605,47,47,47,47
3805,47,47,47,47
4005,47,47,47,47
4205,47,47,47,47
4410,48,48,48,48
4607,48,48,48,48
4802,48,48,48,48
5007,48,48,48,48
5203,48,48,48,48
5407,48,48,48,48
5614,48,48,48,48
5809,48,48,48,48
6009,48,48,48,48
6215,48,48,48,48
6410,48,48,48,48
6615,48,48,48,48
6815,48,48,48,48
7010,48,48,48,48
7203,48,48,48,48
7406,48,48,48,48
7608,48,48,48,48
7807,48,48,48,48
8008,48,48,48,48
8204,48,48,48,48
8404,48,48,48,48
8605,48,48,48,48
8805,49,49,49,49
9005,49,49,49,49
9206,48,48,48,48
9407,48,48,48,48
9603,50,50,50,50
9808,50,50,50,50
10004,49,49,49,49
10205,49,49,49,49
10405,51,51,51,51
10610,51,51,51,51
10810,50,50,50,50
11006,50,50,50,50
11208,50,50,50,50
11408,50,50,50,50
11612,49,49,49,49
11803,49,49,49,49
12008,49,49,49,49
12209,48,48,48,48
12409,48,48,48,48
12605,48,48,48,48
12806,48,48,48,48
13007,48,48,48,48
13206,48,48,48,48
13406,48,48,48,48
13602,48,48,48,48
13807,49,49,49,49
14007,49,49,49,49
14209,48,48,48,48
14405,48,48,48,48
14610,48,48,48,48
14805,48,48,48,48
15006,48,48,48,48
15207,48,48,48,48
15407,48,48,48,48
15603,48,48,48,48
15807,48,48,48,48
16003,48,48,48,48
16204,48,48,48,48
16415,48,48,48,48
16610,49,49,49,49
16815,49,49,49,49
17008,49,49,49,49
17206,49,49,49,49
17406,48,48,48,48
17602,48,48,48,48
17807,50,50,50,50
18007,50,50,50,50
18204,49,49,49,49
18404,49,49,49,49
18604,49,49,49,49
18810,49,49,49,49
19010,49,49,49,49
19206,49,49,49,49
19406,48,48,48,48
19607,48,48,48,48
19807,48,48,48,48
20002,48,48,48,48
20207,52,52,52,52
20407,52,52,52,52
20608,51,51,51,51
20804,51,51,51,51
21004,50,50,50,50
21213,50,50,50,50
21405,49,49,49,49
21605,49,49,49,49
21811,50,50,50,50
22007,50,50,50,50
22209,49,49,49,49
22409,49,49,49,49
22606,49,49,49,49
22803,49,49,49,49
23003,49,49,49,49
23204,49,49,49,49
23404,49,49,49,49
23604,50,50,50,50
23809,50,50,50,50
24009,50,50,50,50
24210,50,50,50,50
24405,51,51,51,51
24607,51,51,51,51
24806,50,50,50,50
25007,50,50,50,50
25203,50,50,50,50
25404,50,50,50,50
25608,52,52,52,52
25804,52,52,52,52
26004,52,52,52,52
26204,52,52,52,52
26409,52,52,52,52
26605,52,52,52,52
26810,51,51,51,51
27010,51,51,51,51
27207,50,50,50,50
27407,50,50,50,50
27602,50,50,50,50
27807,50,50,50,50
28008,50,50,50,50
28209,50,50,50,50
28408,50,50,50,50
28604,50,50,50,50
28805,50,50,50,50
29005,50,50,50,50
29205,50,50,50,50
29405,50,50,50,50
29606,50,50,50,50
29807,50,50,50,50
30002,49,49,49,49
30202,49,49,49,49
30407,49,49,49,49
30603,49,49,49,49
30818,49,49,49,49
31018,49,49,49,49
31218,50,50,50,50
31419,50,50,50,50
31609,50,50,50,50
31805,50,50,50,50
32010,51,51,51,51
32210,51,51,51,51
32410,50,50,50,50
32602,50,50,50,50
32807,50,50,50,50
33007,50,50,50,50
33207,49,49,49,49
33408,49,49,49,49
33609,49,49,49,49
33809,49,49,49,49
34005,49,49,49,49
34205,49,49,49,49
34405,49,49,49,49
34605,49,49,49,49
34806,49,49,49,49
35006,49,49,49,49
35202,49,49,49,49
35402,49,49,49,49
35608,49,49,49,49
35809,49,49,49,49
36004,49,49,49,49
36204,49,49,49,49
36405,49,49,49,49
36605,49,49,49,49
36805,49,49,49,49
37005,49,49,49,49
37210,49,49,49,49
37407,49,49,49,49
37602,49,49,49,49
37812,49,49,49,49
38013,49,49,49,49
38207,49,49,49,49
38420,49,49,49,49
38620,49,49,49,49
38820,49,49,49,49
39005,49,49,49,49
39210,49,49,49,49
39406,49,49,49,49
39606,49,49,49,49
39806,49,49,49,49
40002,49,49,49,49
40203,49,49,49,49
40403,49,49,49,49
40603,49,49,49,49
40804,49,49,49,49
41008,49,49,49,49
41215,49,49,49,49
41405,49,49,49,49
41610,49,49,49,49
41810,49,49,49,49
42006,49,49,49,49
42206,49,49,49,49
42407,49,49,49,49
42607,49,49,49,49
42807,49,49,49,49
43003,49,49,49,49
43203,49,49,49,49
43409,49,49,49,49
43604,49,49,49,49
43805,49,49,49,49
44015,49,49,49,49
44210,49,49,49,49
44410,49,49,49,49
44607,49,49,49,49
44802,49,49,49,49
45007,49,49,49,49
45207,49,49,49,49
45408,49,49,49,49
45604,49,49,49,49
45809,49,49,49,49
46004,49,49,49,49
46215,49,49,49,49
46415,49,49,49,49
46615,49,49,49,49
46816,49,49,49,49
47016,49,49,49,49
47202,49,49,49,49
47402,49,49,49,49
47603,49,49,49,49
47807,49,49,49,49
48003,49,49,49,49
48214,49,49,49,49
48409,49,49,49,49
48609,49,49,49,49
48815,49,49,49,49
49010,49,49,49,49
49205,49,49,49,49
49406,49,49,49,49
49612,49,49,49,49
49802,49,49,49,49
50007,49,49,49,49
50203,49,49,49,49
50403,49,49,49,49
50604,49,49,49,49
50804,49,49,49,49
51005,49,49,49,49
51210,49,49,49,49
51411,49,49,49,49
51610,49,49,49,49
51810,49,49,49,49
52006,49,49,49,49
52202,49,49,49,49
52402,49,49,49,49
52603,49,49,49,49
52803,49,49,49,49
53004,49,49,49,49
53208,49,49,49,49
53409,49,49,49,49
53609,49,49,49,49
53810,49,49,49,49
54011,49,49,49,49
54205,49,49,49,49
54411,49,49,49,49
54612,49,49,49,49
54807,49,49,49,49
55013,49,49,49,49
55213,49,49,49,49
55414,49,49,49,49
55615,49,49,49,49
55814,49,49,49,49
56008,49,49,49,49
56210,49,49,49,49
56405,49,49,49,49
56611,49,49,49,49
56806,49,49,49,49
57006,49,49,49,49
57202,49,49,49,49
57411,49,49,49,49
57603,49,49,49,49
57804,49,49,49,49
58004,49,49,49,49
58208,49,49,49,49
58405,49,49,49,49
58609,49,49,49,49
58810,49,49,49,49
59007,49,49,49,49
59206,49,49,49,49
59406,49,49,49,49
59607,49,49,49,49
59807,49,49,49,49
