4,44,44,44,44
204,45,45,45,45
405,45,45,45,45
605,49,49,49,49
809,49,49,49,49
1005,52,52,52,52
1207,52,52,52,52
1412,52,52,52,52
1612,52,52,52,52
1806,52,52,52,52
2011,52,52,52,52
2203,53,53,53,53
2403,53,53,53,53
2608,53,53,53,53
2808,53,53,53,53
3005,53,53,53,53
3205,53,53,53,53
3405,53,53,53,53
3609,53,53,53,53
3807,53,53,53,53
4007,53,53,53,53
4202,54,54,54,54
4402,54,54,54,54
4607,54,54,54,54
4807,54,54,54,54
5008,54,54,54,54
5204,54,54,54,54
5409,54,54,54,54
5605,54,54,54,54
5805,54,54,54,54
6005,54,54,54,54
6205,55,55,55,55
6405,55,55,55,55
6602,55,55,55,55
6802,55,55,55,55
7002,55,55,55,55
7207,55,55,55,55
7403,55,55,55,55
7608,55,55,55,55
7810,55,55,55,55
8010,55,55,55,55
8210,56,56,56,56
8411,56,56,56,56
8611,56,56,56,56
8817,56,56,56,56
9017,56,56,56,56
9210,56,56,56,56
9406,56,56,56,56
9603,56,56,56,56
9803,56,56,56,56
10003,56,56,56,56
10204,56,56,56,56
10404,56,56,56,56
10605,56,56,56,56
10809,56,56,56,56
11009,56,56,56,56
11210,56,56,56,56
11407,56,56,56,56
11607,57,57,57,57
11806,57,57,57,57
12007,57,57,57,57
12207,57,57,57,57
12407,57,57,57,57
12608,57,57,57,57
12804,57,57,57,57
13004,57,57,57,57
13205,57,57,57,57
13405,57,57,57,57
13610,57,57,57,57
13810,57,57,57,57
14006,58,58,58,58
14207,58,58,58,58
14402,58,58,58,58
14602,58,58,58,58
14807,58,58,58,58
15008,58,58,58,58
15208,58,58,58,58
15408,58,58,58,58
15604,58,58,58,58
15809,58,58,58,58
16005,58,58,58,58
16216,58,58,58,58
16416,58,58,58,58
16605,58,58,58,58
16802,58,58,58,58
17006,58,58,58,58
17207,59,59,59,59
17407,59,59,59,59
17607,59,59,59,59
17804,59,59,59,59
18008,59,59,59,59
18204,59,59,59,59
18405,59,59,59,59
18605,59,59,59,59
18810,59,59,59,59
19010,59,59,59,59
19207,59,59,59,59
19402,59,59,59,59
19602,59,59,59,59
19807,59,59,59,59
20003,59,59,59,59
20208,59,59,59,59
20408,60,60,60,60
20609,60,60,60,60
20805,60,60,60,60
21005,60,60,60,60
21205,60,60,60,60
21405,60,60,60,60
21606,60,60,60,60
21802,60,60,60,60
22002,60,60,60,60
22207,60,60,60,60
22403,60,60,60,60
22603,60,60,60,60
22808,60,60,60,60
23008,60,60,60,60
