10,45,45,45,45
211,45,45,45,45
411,46,46,46,46
617,46,46,46,46
816,46,46,46,46
1006,46,46,46,46
1207,46,46,46,46
1407,46,46,46,46
1607,46,46,46,46
1808,47,47,47,47
2004,47,47,47,47
2204,47,47,47,47
2404,47,47,47,47
2605,47,47,47,47
2810,47,47,47,47
3005,47,47,47,47
3205,47,47,47,47
3406,47,47,47,47
3602,47,47,47,47
3802,47,47,47,47
4007,47,47,47,47
4203,47,47,47,47
4403,47,47,47,47
4604,48,48,48,48
4809,48,48,48,48
5009,47,47,47,47
5209,47,47,47,47
5410,48,48,48,48
5610,48,48,48,48
5807,48,48,48,48
6006,48,48,48,48
6207,48,48,48,48
6407,48,48,48,48
6607,48,48,48,48
6808,48,48,48,48
7004,48,48,48,48
7208,48,48,48,48
7409,48,48,48,48
7609,48,48,48,48
7810,48,48,48,48
8011,48,48,48,48
8211,48,48,48,48
8412,48,48,48,48
8612,48,48,48,48
8813,48,48,48,48
9013,48,48,48,48
9213,48,48,48,48
9403,48,48,48,48
9604,48,48,48,48
9804,48,48,48,48
10009,48,48,48,48
10209,48,48,48,48
10410,48,48,48,48
10610,48,48,48,48
10807,48,48,48,48
11006,48,48,48,48
11202,48,48,48,48
11402,48,48,48,48
11603,48,48,48,48
11803,48,48,48,48
12008,48,48,48,48
12208,48,48,48,48
12409,48,48,48,48
12609,48,48,48,48
12809,48,48,48,48
13005,48,48,48,48
13205,48,48,48,48
13407,48,48,48,48
13606,48,48,48,48
13807,49,49,49,49
14007,49,49,49,49
14207,48,48,48,48
14408,48,48,48,48
14608,48,48,48,48
14808,48,48,48,48
15004,48,48,48,48
15205,48,48,48,48
15405,48,48,48,48
15610,48,48,48,48
15811,49,49,49,49
16007,49,49,49,49
16217,49,49,49,49
16402,49,49,49,49
16602,49,49,49,49
16803,49,49,49,49
17003,49,49,49,49
17208,49,49,49,49
17409,49,49,49,49
17604,49,49,49,49
17809,49,49,49,49
18009,49,49,49,49
18205,49,49,49,49
18405,49,49,49,49
18606,49,49,49,49
18806,49,49,49,49
19006,49,49,49,49
19202,49,49,49,49
19403,49,49,49,49
19603,49,49,49,49
19808,49,49,49,49
20004,49,49,49,49
20209,49,49,49,49
20409,49,49,49,49
20610,49,49,49,49
20810,49,49,49,49
21010,49,49,49,49
21206,49,49,49,49
21406,49,49,49,49
21607,49,49,49,49
21803,49,49,49,49
22008,49,49,49,49
22208,49,49,49,49
22408,49,49,49,49
22608,49,49,49,49
22809,49,49,49,49
23010,49,49,49,49
23205,50,50,50,50
23405,50,50,50,50
23605,50,50,50,50
23806,50,50,50,50
24006,50,50,50,50
24212,50,50,50,50
24411,50,50,50,50
24603,50,50,50,50
24803,50,50,50,50
25004,50,50,50,50
25209,50,50,50,50
25409,50,50,50,50
25609,50,50,50,50
25810,50,50,50,50
26010,50,50,50,50
26207,50,50,50,50
26406,50,50,50,50
26606,50,50,50,50
26807,50,50,50,50
27007,50,50,50,50
27203,50,50,50,50
27409,50,50,50,50
27604,50,50,50,50
27804,50,50,50,50
28014,50,50,50,50
28205,50,50,50,50
28410,50,50,50,50
28610,50,50,50,50
28807,50,50,50,50
29007,50,50,50,50
29206,50,50,50,50
29407,50,50,50,50
29607,50,50,50,50
29808,50,50,50,50
30008,50,50,50,50
30204,50,50,50,50
30409,50,50,50,50
30605,50,50,50,50
30805,50,50,50,50
31005,50,50,50,50
31210,50,50,50,50
31406,50,50,50,50
31602,50,50,50,50
31807,50,50,50,50
32008,50,50,50,50
32207,50,50,50,50
32404,50,50,50,50
32614,50,50,50,50
32804,50,50,50,50
33005,50,50,50,50
33205,50,50,50,50
33410,50,50,50,50
33610,50,50,50,50
33807,50,50,50,50
34007,50,50,50,50
34206,50,50,50,50
34403,50,50,50,50
34607,50,50,50,50
34803,50,50,50,50
35004,50,50,50,50
35204,50,50,50,50
35409,50,50,50,50
35609,50,50,50,50
35810,50,50,50,50
36010,50,50,50,50
36210,50,50,50,50
36406,50,50,50,50
36611,50,50,50,50
36807,50,50,50,50
37003,50,50,50,50
37203,50,50,50,50
37408,50,50,50,50
37608,50,50,50,50
37809,50,50,50,50
38009,50,50,50,50
38210,50,50,50,50
38405,50,50,50,50
38605,50,50,50,50
38807,50,50,50,50
39006,51,51,51,51
39212,51,51,51,51
39406,51,51,51,51
39611,51,51,51,51
39803,51,51,51,51
40003,51,51,51,51
40208,51,51,51,51
40404,51,51,51,51
40605,51,51,51,51
40805,51,51,51,51
41010,51,51,51,51
41205,51,51,51,51
41407,50,50,50,50
41607,50,50,50,50
41802,51,51,51,51
42003,51,51,51,51
42203,51,51,51,51
42408,51,51,51,51
42608,51,51,51,51
42808,51,51,51,51
43009,51,51,51,51
43205,51,51,51,51
43405,51,51,51,51
43605,51,51,51,51
43805,51,51,51,51
44006,51,51,51,51
44206,51,51,51,51
44402,51,51,51,51
44603,51,51,51,51
44807,51,51,51,51
45008,51,51,51,51
45204,51,51,51,51
45404,51,51,51,51
45610,51,51,51,51
45805,51,51,51,51
46010,51,51,51,51
46211,51,51,51,51
46410,51,51,51,51
46612,51,51,51,51
46812,51,51,51,51
47013,51,51,51,51
47214,51,51,51,51
47419,51,51,51,51
47608,51,51,51,51
47809,51,51,51,51
48009,51,51,51,51
48209,51,51,51,51
48410,51,51,51,51
48605,51,51,51,51
48805,51,51,51,51
49006,51,51,51,51
49206,51,51,51,51
49402,51,51,51,51
49607,51,51,51,51
49803,51,51,51,51
50009,51,51,51,51
50204,51,51,51,51
50404,51,51,51,51
50609,51,51,51,51
50810,51,51,51,51
51010,51,51,51,51
51206,51,51,51,51
51410,51,51,51,51
51602,51,51,51,51
51806,51,51,51,51
52007,51,51,51,51
52207,51,51,51,51
52408,51,51,51,51
52604,51,51,51,51
52804,52,52,52,52
53005,52,52,52,52
53205,51,51,51,51
53405,51,51,51,51
53610,51,51,51,51
53806,51,51,51,51
54007,51,51,51,51
54207,51,51,51,51
54408,51,51,51,51
54613,51,51,51,51
54814,52,52,52,52
55014,52,52,52,52
55215,51,51,51,51
55404,51,51,51,51
55613,51,51,51,51
55805,51,51,51,51
56007,51,51,51,51
56206,51,51,51,51
56406,52,52,52,52
56602,52,52,52,52
56803,52,52,52,52
57003,52,52,52,52
57204,52,52,52,52
57404,52,52,52,52
57609,52,52,52,52
57809,52,52,52,52
58005,52,52,52,52
58210,52,52,52,52
58407,52,52,52,52
58607,52,52,52,52
58802,52,52,52,52
59002,52,52,52,52
59203,52,52,52,52
59403,52,52,52,52
59608,52,52,52,52
59809,52,52,52,52
