10,44,44,44,44
210,44,44,44,44
410,44,44,44,44
611,43,43,43,43
806,43,43,43,43
1011,43,43,43,43
1212,43,43,43,43
1407,43,43,43,43
1611,43,43,43,43
1811,43,43,43,43
2008,43,43,43,43
2209,43,43,43,43
2409,43,43,43,43
2609,44,44,44,44
2810,44,44,44,44
3010,44,44,44,44
3211,44,44,44,44
3411,44,44,44,44
3606,44,44,44,44
3807,44,44,44,44
4007,44,44,44,44
4207,44,44,44,44
4407,44,44,44,44
4603,44,44,44,44
4804,44,44,44,44
5014,44,44,44,44
5214,44,44,44,44
5414,44,44,44,44
5615,44,44,44,44
5818,44,44,44,44
6007,44,44,44,44
6207,44,44,44,44
6408,44,44,44,44
6611,44,44,44,44
6803,44,44,44,44
7008,44,44,44,44
7209,44,44,44,44
7409,44,44,44,44
7609,44,44,44,44
7809,44,44,44,44
8005,44,44,44,44
8205,44,44,44,44
8410,44,44,44,44
8607,44,44,44,44
8811,44,44,44,44
9007,44,44,44,44
9207,44,44,44,44
9408,44,44,44,44
9609,44,44,44,44
9809,44,44,44,44
10009,44,44,44,44
10210,44,44,44,44
10414,44,44,44,44
10615,44,44,44,44
10816,44,44,44,44
11016,44,44,44,44
11218,44,44,44,44
11418,44,44,44,44
11607,44,44,44,44
11822,44,44,44,44
12016,44,44,44,44
12217,44,44,44,44
12418,44,44,44,44
12610,44,44,44,44
12811,44,44,44,44
13011,44,44,44,44
13207,44,44,44,44
13410,44,44,44,44
13609,44,44,44,44
13814,44,44,44,44
14010,44,44,44,44
14205,44,44,44,44
14411,44,44,44,44
14615,44,44,44,44
14810,44,44,44,44
15011,44,44,44,44
15207,44,44,44,44
15411,44,44,44,44
15608,44,44,44,44
15813,44,44,44,44
16008,44,44,44,44
16209,44,44,44,44
16409,44,44,44,44
16610,44,44,44,44
16815,44,44,44,44
17011,44,44,44,44
17215,44,44,44,44
17416,44,44,44,44
17615,44,44,44,44
17813,44,44,44,44
18017,44,44,44,44
18213,44,44,44,44
18418,44,44,44,44
18605,44,44,44,44
18818,44,44,44,44
19010,44,44,44,44
19211,44,44,44,44
19407,44,44,44,44
19607,44,44,44,44
19807,44,44,44,44
20008,44,44,44,44
20209,44,44,44,44
20413,44,44,44,44
20613,44,44,44,44
20813,44,44,44,44
21011,44,44,44,44
21210,44,44,44,44
21411,44,44,44,44
21610,44,44,44,44
21810,44,44,44,44
22011,44,44,44,44
22213,44,44,44,44
22413,44,44,44,44
22609,44,44,44,44
22809,44,44,44,44
23014,44,44,44,44
23213,44,44,44,44
23413,44,44,44,44
23611,44,44,44,44
23810,44,44,44,44
24005,44,44,44,44
24210,44,44,44,44
24407,44,44,44,44
24607,44,44,44,44
24803,45,45,45,45
25013,45,45,45,45
25208,45,45,45,45
25417,45,45,45,45
25614,45,45,45,45
25814,45,45,45,45
26010,45,45,45,45
26210,45,45,45,45
26420,45,45,45,45
26621,45,45,45,45
26815,45,45,45,45
27010,45,45,45,45
27211,45,45,45,45
27413,44,44,44,44
27608,44,44,44,44
